id,lat,lng,start_date,end_date,size,cloudcover,satellite,station,downloaded_path
0,41.5585,-73.402,20110307,20110903,Medium,100,LC8,ALL,
1,41.5585,-73.402,20110307,20110903,Medium,100,LE7,ALL,
2,41.5585,-73.402,20110307,20110903,Medium,100,LT5,ALL,
3,0.1115,113.9171,20080401,20080928,Medium,100,LC8,ALL,
4,0.1115,113.9171,20080401,20080928,Medium,100,LE7,ALL,
5,0.1115,113.9171,20080401,20080928,Medium,100,LT5,ALL,
6,52.3545,-127.698,20150130,20150729,Medium,100,LC8,ALL,
7,52.3545,-127.698,20150130,20150729,Medium,100,LE7,ALL,
8,52.3545,-127.698,20150130,20150729,Medium,100,LT5,ALL,
9,50.7053,-127.5062,20100924,20110323,Medium,100,LC8,ALL,
10,50.7053,-127.5062,20100924,20110323,Medium,100,LE7,ALL,
11,50.7053,-127.5062,20100924,20110323,Medium,100,LT5,ALL,
12,53.3319,-132.4149,20140831,20150227,Small,100,LC8,ALL,
13,53.3319,-132.4149,20140831,20150227,Small,100,LE7,ALL,
14,53.3319,-132.4149,20140831,20150227,Small,100,LT5,ALL,
15,50.4335,-127.4846,20100924,20110323,Medium,100,LC8,ALL,
16,50.4335,-127.4846,20100924,20110323,Medium,100,LE7,ALL,
17,50.4335,-127.4846,20100924,20110323,Medium,100,LT5,ALL,
18,61.978,-143.168,20130725,20140121,Large,100,LC8,ALL,
19,61.978,-143.168,20130725,20140121,Large,100,LE7,ALL,
20,61.978,-143.168,20130725,20140121,Large,100,LT5,ALL,
21,50.5854,-127.0961,20111125,20120523,Medium,100,LC8,ALL,
22,50.5854,-127.0961,20111125,20120523,Medium,100,LE7,ALL,
23,50.5854,-127.0961,20111125,20120523,Medium,100,LT5,ALL,
24,50.9975,-126.4039,20100926,20110325,Small,100,LC8,ALL,
25,50.9975,-126.4039,20100926,20110325,Small,100,LE7,ALL,
26,50.9975,-126.4039,20100926,20110325,Small,100,LT5,ALL,
27,1.3542,116.3816,20081222,20090620,Medium,100,LC8,ALL,
28,1.3542,116.3816,20081222,20090620,Medium,100,LE7,ALL,
29,1.3542,116.3816,20081222,20090620,Medium,100,LT5,ALL,
30,0.7089,107.7503,20081018,20090416,Medium,100,LC8,ALL,
31,0.7089,107.7503,20081018,20090416,Medium,100,LE7,ALL,
32,0.7089,107.7503,20081018,20090416,Medium,100,LT5,ALL,
33,60.0484,-130.9916,20120609,20121206,Medium,100,LC8,ALL,
34,60.0484,-130.9916,20120609,20121206,Medium,100,LE7,ALL,
35,60.0484,-130.9916,20120609,20121206,Medium,100,LT5,ALL,
36,1.1346,97.5239,20111201,20120529,Large,100,LC8,ALL,
37,1.1346,97.5239,20111201,20120529,Large,100,LE7,ALL,
38,1.1346,97.5239,20111201,20120529,Large,100,LT5,ALL,
39,-11.6953,-71.9165,20140104,20140703,Large,100,LC8,ALL,
40,-11.6953,-71.9165,20140104,20140703,Large,100,LE7,ALL,
41,-11.6953,-71.9165,20140104,20140703,Large,100,LT5,ALL,
42,58.5624,-137.0834,20140216,20140815,Very_large,100,LC8,ALL,
43,58.5624,-137.0834,20140216,20140815,Very_large,100,LE7,ALL,
44,58.5624,-137.0834,20140216,20140815,Very_large,100,LT5,ALL,
45,50.2405,-57.5886,20131105,20140504,Small,100,LC8,ALL,
46,50.2405,-57.5886,20131105,20140504,Small,100,LE7,ALL,
47,50.2405,-57.5886,20131105,20140504,Small,100,LT5,ALL,
48,50.2405,-57.5886,20131203,20140601,Small,100,LC8,ALL,
49,50.2405,-57.5886,20131203,20140601,Small,100,LE7,ALL,
50,50.2405,-57.5886,20131203,20140601,Small,100,LT5,ALL,
51,50.239,-57.5866,20070416,20071013,Small,100,LC8,ALL,
52,50.239,-57.5866,20070416,20071013,Small,100,LE7,ALL,
53,50.239,-57.5866,20070416,20071013,Small,100,LT5,ALL,
54,25.606,96.275,20080730,20090126,Large,100,LC8,ALL,
55,25.606,96.275,20080730,20090126,Large,100,LE7,ALL,
56,25.606,96.275,20080730,20090126,Large,100,LT5,ALL,
57,25.6172,96.3005,20150106,20150705,Medium,100,LC8,ALL,
58,25.6172,96.3005,20150106,20150705,Medium,100,LE7,ALL,
59,25.6172,96.3005,20150106,20150705,Medium,100,LT5,ALL,
60,25.6167,96.3167,20100715,20110111,Medium,100,LC8,ALL,
61,25.6167,96.3167,20100715,20110111,Medium,100,LE7,ALL,
62,25.6167,96.3167,20100715,20110111,Medium,100,LT5,ALL,
63,25.6157,96.3167,20140704,20141231,Large,100,LC8,ALL,
64,25.6157,96.3167,20140704,20141231,Large,100,LE7,ALL,
65,25.6157,96.3167,20140704,20141231,Large,100,LT5,ALL,
66,49.9747,-94.3946,20140626,20141223,Small,100,LC8,ALL,
67,49.9747,-94.3946,20140626,20141223,Small,100,LE7,ALL,
68,49.9747,-94.3946,20140626,20141223,Small,100,LT5,ALL,
69,21,99,20110618,20111215,Large,100,LC8,ALL,
70,21,99,20110618,20111215,Large,100,LE7,ALL,
71,21,99,20110618,20111215,Large,100,LT5,ALL,
72,-43.5586,170.1794,20130121,20130720,Medium,100,LC8,ALL,
73,-43.5586,170.1794,20130121,20130720,Medium,100,LE7,ALL,
74,-43.5586,170.1794,20130121,20130720,Medium,100,LT5,ALL,
75,-43.5611,170.1796,20130121,20130720,Large,100,LC8,ALL,
76,-43.5611,170.1796,20130121,20130720,Large,100,LE7,ALL,
77,-43.5611,170.1796,20130121,20130720,Large,100,LT5,ALL,
78,-43.5606,170.1806,20130123,20130722,Small,100,LC8,ALL,
79,-43.5606,170.1806,20130123,20130722,Small,100,LE7,ALL,
80,-43.5606,170.1806,20130123,20130722,Small,100,LT5,ALL,
81,-43.5698,170.1797,20130105,20130704,Small,100,LC8,ALL,
82,-43.5698,170.1797,20130105,20130704,Small,100,LE7,ALL,
83,-43.5698,170.1797,20130105,20130704,Small,100,LT5,ALL,
84,-43.7015,170.0645,20080113,20080711,Very_large,100,LC8,ALL,
85,-43.7015,170.0645,20080113,20080711,Very_large,100,LE7,ALL,
86,-43.7015,170.0645,20080113,20080711,Very_large,100,LT5,ALL,
87,-43.643,170.159,20130109,20130708,Medium,100,LC8,ALL,
88,-43.643,170.159,20130109,20130708,Medium,100,LE7,ALL,
89,-43.643,170.159,20130109,20130708,Medium,100,LT5,ALL,
90,-19.0587,178.2123,20101116,20110515,Medium,100,LC8,ALL,
91,-19.0587,178.2123,20101116,20110515,Medium,100,LE7,ALL,
92,-19.0587,178.2123,20101116,20110515,Medium,100,LT5,ALL,
93,-1.601,123.5476,20120707,20130103,Large,100,LC8,ALL,
94,-1.601,123.5476,20120707,20130103,Large,100,LE7,ALL,
95,-1.601,123.5476,20120707,20130103,Large,100,LT5,ALL,
96,28.8254,96.1517,20120602,20121129,Medium,100,LC8,ALL,
97,28.8254,96.1517,20120602,20121129,Medium,100,LE7,ALL,
98,28.8254,96.1517,20120602,20121129,Medium,100,LT5,ALL,
99,28.8254,96.1509,20130407,20131004,Medium,100,LC8,ALL,
100,28.8254,96.1509,20130407,20131004,Medium,100,LE7,ALL,
101,28.8254,96.1509,20130407,20131004,Medium,100,LT5,ALL,
102,-16.4724,168.2362,20131024,20140422,Medium,100,LC8,ALL,
103,-16.4724,168.2362,20131024,20140422,Medium,100,LE7,ALL,
104,-16.4724,168.2362,20131024,20140422,Medium,100,LT5,ALL,
105,1.8257,113.8995,20101006,20110404,Medium,100,LC8,ALL,
106,1.8257,113.8995,20101006,20110404,Medium,100,LE7,ALL,
107,1.8257,113.8995,20101006,20110404,Medium,100,LT5,ALL,
108,51.6446,-120.0755,20150215,20150814,Small,100,LC8,ALL,
109,51.6446,-120.0755,20150215,20150814,Small,100,LE7,ALL,
110,51.6446,-120.0755,20150215,20150814,Small,100,LT5,ALL,
111,33.303,77.8876,20120916,20130315,Medium,100,LC8,ALL,
112,33.303,77.8876,20120916,20130315,Medium,100,LE7,ALL,
113,33.303,77.8876,20120916,20130315,Medium,100,LT5,ALL,
114,-1.8667,121.5,20101012,20110410,Large,100,LC8,ALL,
115,-1.8667,121.5,20101012,20110410,Large,100,LE7,ALL,
116,-1.8667,121.5,20101012,20110410,Large,100,LT5,ALL,
117,-1.824,121.5179,20070723,20080119,Large,100,LC8,ALL,
118,-1.824,121.5179,20070723,20080119,Large,100,LE7,ALL,
119,-1.824,121.5179,20070723,20080119,Large,100,LT5,ALL,
120,38,73,20070721,20080117,Medium,100,LC8,ALL,
121,38,73,20070721,20080117,Medium,100,LE7,ALL,
122,38,73,20070721,20080117,Medium,100,LT5,ALL,
123,52.9903,-119.3106,20130607,20131204,Medium,100,LC8,ALL,
124,52.9903,-119.3106,20130607,20131204,Medium,100,LE7,ALL,
125,52.9903,-119.3106,20130607,20131204,Medium,100,LT5,ALL,
126,-16.7873,177.5073,20120330,20120926,Medium,100,LC8,ALL,
127,-16.7873,177.5073,20120330,20120926,Medium,100,LE7,ALL,
128,-16.7873,177.5073,20120330,20120926,Medium,100,LT5,ALL,
129,65.0216,-16.6849,20140722,20150118,Large,100,LC8,ALL,
130,65.0216,-16.6849,20140722,20150118,Large,100,LE7,ALL,
131,65.0216,-16.6849,20140722,20150118,Large,100,LT5,ALL,
132,-17.3137,179.4104,20101116,20110515,Small,100,LC8,ALL,
133,-17.3137,179.4104,20101116,20110515,Small,100,LE7,ALL,
134,-17.3137,179.4104,20101116,20110515,Small,100,LT5,ALL,
135,32.2278,78.071,20120818,20130214,Medium,100,LC8,ALL,
136,32.2278,78.071,20120818,20130214,Medium,100,LE7,ALL,
137,32.2278,78.071,20120818,20130214,Medium,100,LT5,ALL,
138,32.219,78.072,20100707,20110103,Medium,100,LC8,ALL,
139,32.219,78.072,20100707,20110103,Medium,100,LE7,ALL,
140,32.219,78.072,20100707,20110103,Medium,100,LT5,ALL,
141,35.9672,109.0559,20130722,20140118,Medium,100,LC8,ALL,
142,35.9672,109.0559,20130722,20140118,Medium,100,LE7,ALL,
143,35.9672,109.0559,20130722,20140118,Medium,100,LT5,ALL,
144,-39.0468,146.3552,20110322,20110918,Medium,100,LC8,ALL,
145,-39.0468,146.3552,20110322,20110918,Medium,100,LE7,ALL,
146,-39.0468,146.3552,20110322,20110918,Medium,100,LT5,ALL,
147,3.7122,114.1991,20120221,20120819,Medium,100,LC8,ALL,
148,3.7122,114.1991,20120221,20120819,Medium,100,LE7,ALL,
149,3.7122,114.1991,20120221,20120819,Medium,100,LT5,ALL,
150,3.7944,113.6308,20140122,20140721,unknown,100,LC8,ALL,
151,3.7944,113.6308,20140122,20140721,unknown,100,LE7,ALL,
152,3.7944,113.6308,20140122,20140721,unknown,100,LT5,ALL,
153,50.6736,-125.712,20130902,20140301,Large,100,LC8,ALL,
154,50.6736,-125.712,20130902,20140301,Large,100,LE7,ALL,
155,50.6736,-125.712,20130902,20140301,Large,100,LT5,ALL,
156,53.03,-119.22,20080701,20081228,Small,100,LC8,ALL,
157,53.03,-119.22,20080701,20081228,Small,100,LE7,ALL,
158,53.03,-119.22,20080701,20081228,Small,100,LT5,ALL,
159,-16.6872,178.7081,20120401,20120928,Medium,100,LC8,ALL,
160,-16.6872,178.7081,20120401,20120928,Medium,100,LE7,ALL,
161,-16.6872,178.7081,20120401,20120928,Medium,100,LT5,ALL,
162,65.9794,-21.4541,20140710,20150106,Small,100,LC8,ALL,
163,65.9794,-21.4541,20140710,20150106,Small,100,LE7,ALL,
164,65.9794,-21.4541,20140710,20150106,Small,100,LT5,ALL,
165,2.5871,112.5473,20111225,20120622,Medium,100,LC8,ALL,
166,2.5871,112.5473,20111225,20120622,Medium,100,LE7,ALL,
167,2.5871,112.5473,20111225,20120622,Medium,100,LT5,ALL,
168,-44.0527,169.38,20130910,20140309,Medium,100,LC8,ALL,
169,-44.0527,169.38,20130910,20140309,Medium,100,LE7,ALL,
170,-44.0527,169.38,20130910,20140309,Medium,100,LT5,ALL,
171,-44.0582,169.3808,20130910,20140309,Medium,100,LC8,ALL,
172,-44.0582,169.3808,20130910,20140309,Medium,100,LE7,ALL,
173,-44.0582,169.3808,20130910,20140309,Medium,100,LT5,ALL,
174,36.5891,109.5249,20140930,20150329,Medium,100,LC8,ALL,
175,36.5891,109.5249,20140930,20150329,Medium,100,LE7,ALL,
176,36.5891,109.5249,20140930,20150329,Medium,100,LT5,ALL,
177,37.576,72.592,20070401,20070928,Medium,100,LC8,ALL,
178,37.576,72.592,20070401,20070928,Medium,100,LE7,ALL,
179,37.576,72.592,20070401,20070928,Medium,100,LT5,ALL,
180,44.5259,-109.9704,20120812,20130208,Medium,100,LC8,ALL,
181,44.5259,-109.9704,20120812,20130208,Medium,100,LE7,ALL,
182,44.5259,-109.9704,20120812,20130208,Medium,100,LT5,ALL,
183,26.9226,107.3407,20140827,20150223,Large,100,LC8,ALL,
184,26.9226,107.3407,20140827,20150223,Large,100,LE7,ALL,
185,26.9226,107.3407,20140827,20150223,Large,100,LT5,ALL,
186,26.9226,107.3407,20140830,20150226,Medium,100,LC8,ALL,
187,26.9226,107.3407,20140830,20150226,Medium,100,LE7,ALL,
188,26.9226,107.3407,20140830,20150226,Medium,100,LT5,ALL,
189,30.081,101.0106,20110713,20120109,Medium,100,LC8,ALL,
190,30.081,101.0106,20110713,20120109,Medium,100,LE7,ALL,
191,30.081,101.0106,20110713,20120109,Medium,100,LT5,ALL,
192,2.8961,112.0786,20131230,20140628,Medium,100,LC8,ALL,
193,2.8961,112.0786,20131230,20140628,Medium,100,LE7,ALL,
194,2.8961,112.0786,20131230,20140628,Medium,100,LT5,ALL,
195,30.0315,101.0144,20110713,20120109,Large,100,LC8,ALL,
196,30.0315,101.0144,20110713,20120109,Large,100,LE7,ALL,
197,30.0315,101.0144,20110713,20120109,Large,100,LT5,ALL,
198,30.0315,101.0144,20110714,20120110,Large,100,LC8,ALL,
199,30.0315,101.0144,20110714,20120110,Large,100,LE7,ALL,
200,30.0315,101.0144,20110714,20120110,Large,100,LT5,ALL,
201,3.8355,113.7131,20140122,20140721,unknown,100,LC8,ALL,
202,3.8355,113.7131,20140122,20140721,unknown,100,LE7,ALL,
203,3.8355,113.7131,20140122,20140721,unknown,100,LT5,ALL,
204,48.5035,-120.7111,20130905,20140304,Large,100,LC8,ALL,
205,48.5035,-120.7111,20130905,20140304,Large,100,LE7,ALL,
206,48.5035,-120.7111,20130905,20140304,Large,100,LT5,ALL,
207,21.5332,94.4332,20070808,20080204,Medium,100,LC8,ALL,
208,21.5332,94.4332,20070808,20080204,Medium,100,LE7,ALL,
209,21.5332,94.4332,20070808,20080204,Medium,100,LT5,ALL,
210,26.026,97.3715,20090704,20091231,Large,100,LC8,ALL,
211,26.026,97.3715,20090704,20091231,Large,100,LE7,ALL,
212,26.026,97.3715,20090704,20091231,Large,100,LT5,ALL,
213,36.5419,109.4662,20141010,20150408,Medium,100,LC8,ALL,
214,36.5419,109.4662,20141010,20150408,Medium,100,LE7,ALL,
215,36.5419,109.4662,20141010,20150408,Medium,100,LT5,ALL,
216,43.7495,-109.9673,20131008,20140406,Medium,100,LC8,ALL,
217,43.7495,-109.9673,20131008,20140406,Medium,100,LE7,ALL,
218,43.7495,-109.9673,20131008,20140406,Medium,100,LT5,ALL,
219,36.5851,109.4875,20130707,20140103,Large,100,LC8,ALL,
220,36.5851,109.4875,20130707,20140103,Large,100,LE7,ALL,
221,36.5851,109.4875,20130707,20140103,Large,100,LT5,ALL,
222,36.5851,109.4875,20130713,20140109,Small,100,LC8,ALL,
223,36.5851,109.4875,20130713,20140109,Small,100,LE7,ALL,
224,36.5851,109.4875,20130713,20140109,Small,100,LT5,ALL,
225,48.5608,-120.7708,20090729,20100125,Small,100,LC8,ALL,
226,48.5608,-120.7708,20090729,20100125,Small,100,LE7,ALL,
227,48.5608,-120.7708,20090729,20100125,Small,100,LT5,ALL,
228,48.5473,-120.7645,20130810,20140206,Large,100,LC8,ALL,
229,48.5473,-120.7645,20130810,20140206,Large,100,LE7,ALL,
230,48.5473,-120.7645,20130810,20140206,Large,100,LT5,ALL,
231,48.5473,-120.7645,20130811,20140207,Large,100,LC8,ALL,
232,48.5473,-120.7645,20130811,20140207,Large,100,LE7,ALL,
233,48.5473,-120.7645,20130811,20140207,Large,100,LT5,ALL,
234,34.1491,76.826,20110703,20111230,Medium,100,LC8,ALL,
235,34.1491,76.826,20110703,20111230,Medium,100,LE7,ALL,
236,34.1491,76.826,20110703,20111230,Medium,100,LT5,ALL,
237,50.0804,-116.8792,20120712,20130108,Medium,100,LC8,ALL,
238,50.0804,-116.8792,20120712,20130108,Medium,100,LE7,ALL,
239,50.0804,-116.8792,20120712,20130108,Medium,100,LT5,ALL,
240,45.794,-114.7613,20130829,20140225,Medium,100,LC8,ALL,
241,45.794,-114.7613,20130829,20140225,Medium,100,LE7,ALL,
242,45.794,-114.7613,20130829,20140225,Medium,100,LT5,ALL,
243,35.8975,75.52,20080805,20090201,Large,100,LC8,ALL,
244,35.8975,75.52,20080805,20090201,Large,100,LE7,ALL,
245,35.8975,75.52,20080805,20090201,Large,100,LT5,ALL,
246,38.9749,-110.15,20080808,20090204,Small,100,LC8,ALL,
247,38.9749,-110.15,20080808,20090204,Small,100,LE7,ALL,
248,38.9749,-110.15,20080808,20090204,Small,100,LT5,ALL,
249,46.3611,-61.0752,20101215,20110613,Medium,100,LC8,ALL,
250,46.3611,-61.0752,20101215,20110613,Medium,100,LE7,ALL,
251,46.3611,-61.0752,20101215,20110613,Medium,100,LT5,ALL,
252,-0.936,122.1815,20101012,20110410,Medium,100,LC8,ALL,
253,-0.936,122.1815,20101012,20110410,Medium,100,LE7,ALL,
254,-0.936,122.1815,20101012,20110410,Medium,100,LT5,ALL,
255,25.9612,105.3409,20100628,20101225,Large,100,LC8,ALL,
256,25.9612,105.3409,20100628,20101225,Large,100,LE7,ALL,
257,25.9612,105.3409,20100628,20101225,Large,100,LT5,ALL,
258,47.6816,-109.7873,20130814,20140210,Medium,100,LC8,ALL,
259,47.6816,-109.7873,20130814,20140210,Medium,100,LE7,ALL,
260,47.6816,-109.7873,20130814,20140210,Medium,100,LT5,ALL,
261,28.4659,95.86,20120408,20121005,Medium,100,LC8,ALL,
262,28.4659,95.86,20120408,20121005,Medium,100,LE7,ALL,
263,28.4659,95.86,20120408,20121005,Medium,100,LT5,ALL,
264,-4.193,138.1165,20110802,20120129,Medium,100,LC8,ALL,
265,-4.193,138.1165,20110802,20120129,Medium,100,LE7,ALL,
266,-4.193,138.1165,20110802,20120129,Medium,100,LT5,ALL,
267,-21.1278,148.4224,20110329,20110925,Small,100,LC8,ALL,
268,-21.1278,148.4224,20110329,20110925,Small,100,LE7,ALL,
269,-21.1278,148.4224,20110329,20110925,Small,100,LT5,ALL,
270,44.4686,-109.8833,20140715,20150111,Small,100,LC8,ALL,
271,44.4686,-109.8833,20140715,20150111,Small,100,LE7,ALL,
272,44.4686,-109.8833,20140715,20150111,Small,100,LT5,ALL,
273,46.3428,-61.0951,20140416,20141013,Small,100,LC8,ALL,
274,46.3428,-61.0951,20140416,20141013,Small,100,LE7,ALL,
275,46.3428,-61.0951,20140416,20141013,Small,100,LT5,ALL,
276,5.6249,117.1589,20150202,20150801,Medium,100,LC8,ALL,
277,5.6249,117.1589,20150202,20150801,Medium,100,LE7,ALL,
278,5.6249,117.1589,20150202,20150801,Medium,100,LT5,ALL,
279,29.2409,95.9761,20120606,20121203,Medium,100,LC8,ALL,
280,29.2409,95.9761,20120606,20121203,Medium,100,LE7,ALL,
281,29.2409,95.9761,20120606,20121203,Medium,100,LT5,ALL,
282,1.0571,110.6565,20111228,20120625,Medium,100,LC8,ALL,
283,1.0571,110.6565,20111228,20120625,Medium,100,LE7,ALL,
284,1.0571,110.6565,20111228,20120625,Medium,100,LT5,ALL,
285,44.4659,-109.8662,20070818,20080214,Small,100,LC8,ALL,
286,44.4659,-109.8662,20070818,20080214,Small,100,LE7,ALL,
287,44.4659,-109.8662,20070818,20080214,Small,100,LT5,ALL,
288,-32.8224,-69.9146,20130213,20130812,Medium,100,LC8,ALL,
289,-32.8224,-69.9146,20130213,20130812,Medium,100,LE7,ALL,
290,-32.8224,-69.9146,20130213,20130812,Medium,100,LT5,ALL,
291,28.3466,85.0058,20140814,20150210,Medium,100,LC8,ALL,
292,28.3466,85.0058,20140814,20150210,Medium,100,LE7,ALL,
293,28.3466,85.0058,20140814,20150210,Medium,100,LT5,ALL,
294,-44.7493,167.9581,20071018,20080415,Medium,100,LC8,ALL,
295,-44.7493,167.9581,20071018,20080415,Medium,100,LE7,ALL,
296,-44.7493,167.9581,20071018,20080415,Medium,100,LT5,ALL,
297,27.4888,93.0153,20110815,20120211,Medium,100,LC8,ALL,
298,27.4888,93.0153,20110815,20120211,Medium,100,LE7,ALL,
299,27.4888,93.0153,20110815,20120211,Medium,100,LT5,ALL,
300,28.272,83.7405,20110819,20120215,Medium,100,LC8,ALL,
301,28.272,83.7405,20110819,20120215,Medium,100,LE7,ALL,
302,28.272,83.7405,20110819,20120215,Medium,100,LT5,ALL,
303,28.4298,95.8776,20100531,20101127,Medium,100,LC8,ALL,
304,28.4298,95.8776,20100531,20101127,Medium,100,LE7,ALL,
305,28.4298,95.8776,20100531,20101127,Medium,100,LT5,ALL,
306,50.0023,-116.9044,20130619,20131216,Medium,100,LC8,ALL,
307,50.0023,-116.9044,20130619,20131216,Medium,100,LE7,ALL,
308,50.0023,-116.9044,20130619,20131216,Medium,100,LT5,ALL,
309,29.5442,81.6254,20140607,20141204,Medium,100,LC8,ALL,
310,29.5442,81.6254,20140607,20141204,Medium,100,LE7,ALL,
311,29.5442,81.6254,20140607,20141204,Medium,100,LT5,ALL,
312,2.5248,112.3254,20111024,20120421,Medium,100,LC8,ALL,
313,2.5248,112.3254,20111024,20120421,Medium,100,LE7,ALL,
314,2.5248,112.3254,20111024,20120421,Medium,100,LT5,ALL,
315,-5.0804,-45.601,20090506,20091102,Medium,100,LC8,ALL,
316,-5.0804,-45.601,20090506,20091102,Medium,100,LE7,ALL,
317,-5.0804,-45.601,20090506,20091102,Medium,100,LT5,ALL,
318,-1.437,119.9833,20080724,20090120,Medium,100,LC8,ALL,
319,-1.437,119.9833,20080724,20090120,Medium,100,LE7,ALL,
320,-1.437,119.9833,20080724,20090120,Medium,100,LT5,ALL,
321,50.146,-116.9567,20130619,20131216,Medium,100,LC8,ALL,
322,50.146,-116.9567,20130619,20131216,Medium,100,LE7,ALL,
323,50.146,-116.9567,20130619,20131216,Medium,100,LT5,ALL,
324,-40.1119,176.257,20130714,20140110,Small,100,LC8,ALL,
325,-40.1119,176.257,20130714,20140110,Small,100,LE7,ALL,
326,-40.1119,176.257,20130714,20140110,Small,100,LT5,ALL,
327,-17.56,178.25,20070505,20071101,Medium,100,LC8,ALL,
328,-17.56,178.25,20070505,20071101,Medium,100,LE7,ALL,
329,-17.56,178.25,20070505,20071101,Medium,100,LT5,ALL,
330,29.7415,81.2467,20101230,20110628,Medium,100,LC8,ALL,
331,29.7415,81.2467,20101230,20110628,Medium,100,LE7,ALL,
332,29.7415,81.2467,20101230,20110628,Medium,100,LT5,ALL,
333,27.7,92.8,20090812,20100208,Medium,100,LC8,ALL,
334,27.7,92.8,20090812,20100208,Medium,100,LE7,ALL,
335,27.7,92.8,20090812,20100208,Medium,100,LT5,ALL,
336,5.4204,116.7968,20140114,20140713,Medium,100,LC8,ALL,
337,5.4204,116.7968,20140114,20140713,Medium,100,LE7,ALL,
338,5.4204,116.7968,20140114,20140713,Medium,100,LT5,ALL,
339,-44.765,167.9904,20130910,20140309,Large,100,LC8,ALL,
340,-44.765,167.9904,20130910,20140309,Large,100,LE7,ALL,
341,-44.765,167.9904,20130910,20140309,Large,100,LT5,ALL,
342,25.1784,106.0995,20110605,20111202,Medium,100,LC8,ALL,
343,25.1784,106.0995,20110605,20111202,Medium,100,LE7,ALL,
344,25.1784,106.0995,20110605,20111202,Medium,100,LT5,ALL,
345,29.0387,82.7442,20130819,20140215,Medium,100,LC8,ALL,
346,29.0387,82.7442,20130819,20140215,Medium,100,LE7,ALL,
347,29.0387,82.7442,20130819,20140215,Medium,100,LT5,ALL,
348,-17.6231,178.2678,20140228,20140827,unknown,100,LC8,ALL,
349,-17.6231,178.2678,20140228,20140827,unknown,100,LE7,ALL,
350,-17.6231,178.2678,20140228,20140827,unknown,100,LT5,ALL,
351,26.6582,107.9327,20130218,20130817,Medium,100,LC8,ALL,
352,26.6582,107.9327,20130218,20130817,Medium,100,LE7,ALL,
353,26.6582,107.9327,20130218,20130817,Medium,100,LT5,ALL,
354,26.6579,107.9326,20130219,20130818,Medium,100,LC8,ALL,
355,26.6579,107.9326,20130219,20130818,Medium,100,LE7,ALL,
356,26.6579,107.9326,20130219,20130818,Medium,100,LT5,ALL,
357,19.9166,94.3761,20101023,20110421,Medium,100,LC8,ALL,
358,19.9166,94.3761,20101023,20110421,Medium,100,LE7,ALL,
359,19.9166,94.3761,20101023,20110421,Medium,100,LT5,ALL,
360,44.4544,-109.7961,20140823,20150219,Small,100,LC8,ALL,
361,44.4544,-109.7961,20140823,20150219,Small,100,LE7,ALL,
362,44.4544,-109.7961,20140823,20150219,Small,100,LT5,ALL,
363,48.7109,-121.1883,20101212,20110610,Medium,100,LC8,ALL,
364,48.7109,-121.1883,20101212,20110610,Medium,100,LE7,ALL,
365,48.7109,-121.1883,20101212,20110610,Medium,100,LT5,ALL,
366,28.6985,82.7065,20140815,20150211,Medium,100,LC8,ALL,
367,28.6985,82.7065,20140815,20150211,Medium,100,LE7,ALL,
368,28.6985,82.7065,20140815,20150211,Medium,100,LT5,ALL,
369,-40.1685,176.8242,20110426,20111023,Medium,100,LC8,ALL,
370,-40.1685,176.8242,20110426,20111023,Medium,100,LE7,ALL,
371,-40.1685,176.8242,20110426,20111023,Medium,100,LT5,ALL,
372,27.8997,93.3497,20100402,20100929,Large,100,LC8,ALL,
373,27.8997,93.3497,20100402,20100929,Large,100,LE7,ALL,
374,27.8997,93.3497,20100402,20100929,Large,100,LT5,ALL,
375,3.9081,33.8306,20110810,20120206,Medium,100,LC8,ALL,
376,3.9081,33.8306,20110810,20120206,Medium,100,LE7,ALL,
377,3.9081,33.8306,20110810,20120206,Medium,100,LT5,ALL,
378,29.7225,82.5068,20090701,20091228,Medium,100,LC8,ALL,
379,29.7225,82.5068,20090701,20091228,Medium,100,LE7,ALL,
380,29.7225,82.5068,20090701,20091228,Medium,100,LT5,ALL,
381,-21.1313,148.4943,20101225,20110623,Medium,100,LC8,ALL,
382,-21.1313,148.4943,20101225,20110623,Medium,100,LE7,ALL,
383,-21.1313,148.4943,20101225,20110623,Medium,100,LT5,ALL,
384,27.6291,87.9436,20101008,20110406,Medium,100,LC8,ALL,
385,27.6291,87.9436,20101008,20110406,Medium,100,LE7,ALL,
386,27.6291,87.9436,20101008,20110406,Medium,100,LT5,ALL,
387,27.8837,93.0515,20130801,20140128,Medium,100,LC8,ALL,
388,27.8837,93.0515,20130801,20140128,Medium,100,LE7,ALL,
389,27.8837,93.0515,20130801,20140128,Medium,100,LT5,ALL,
390,-17.5608,178.2168,20100408,20101005,Medium,100,LC8,ALL,
391,-17.5608,178.2168,20100408,20101005,Medium,100,LE7,ALL,
392,-17.5608,178.2168,20100408,20101005,Medium,100,LT5,ALL,
393,45.6934,-113.9484,20110116,20110715,Medium,100,LC8,ALL,
394,45.6934,-113.9484,20110116,20110715,Medium,100,LE7,ALL,
395,45.6934,-113.9484,20110116,20110715,Medium,100,LT5,ALL,
396,39.9854,72.9227,20100603,20101130,Medium,100,LC8,ALL,
397,39.9854,72.9227,20100603,20101130,Medium,100,LE7,ALL,
398,39.9854,72.9227,20100603,20101130,Medium,100,LT5,ALL,
399,48.3122,-120.6576,20130905,20140304,Medium,100,LC8,ALL,
